Type,Subtype,Country,Sugar_Content,Price,Sweetness
Beverages,Beverages,CANADA,6,12,NA
Beverages,Beverages,CANADA,5,23,NA
Beverages,Beverages,CANADA,5,6,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,CANADA,6,6,NA
Beverages,Beverages,CANADA,6,5,NA
Beverages,Beverages,CANADA,6,13,NA
Beverages,Beverages,CANADA,8,6,NA
Beverages,Beverages,CANADA,5,5,NA
Beverages,Beverages,CANADA,5,6,NA
Beverages,Beverages,CANADA,5,22,NA
Beverages,Beverages,CANADA,9,7,NA
Beverages,Beverages,CANADA,5,12,NA
Beverages,Beverages,CANADA,10,9,NA
Beverages,Beverages,CANADA,6,13,NA
Beverages,Beverages,CANADA,5,6,NA
Beverages,Beverages,UNITED STATES OF AMERICA,7,10,NA
Beverages,Beverages,CANADA,5,14,NA
Beverages,Beverages,AUSTRALIA,6,13,NA
Beverages,Beverages,NETHERLANDS,5,12,NA
Beverages,Beverages,GERMANY,6,3,NA
Beverages,Beverages,UNITED KINGDOM,7,3,0
Beverages,Beverages,CANADA,5,23,NA
Beverages,Beverages,MEXICO,5,13,NA
Beverages,Beverages,CANADA,6,5,NA
Beverages,Beverages,CANADA,9,6,NA
Beverages,Beverages,CANADA,5,20,NA
Beverages,Beverages,UNITED STATES OF AMERICA,5,14,NA
Beverages,Beverages,BELGIUM,9,3,NA
Beverages,Beverages,CANADA,5,6,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,UNITED STATES OF AMERICA,7,7,NA
Beverages,Beverages,CANADA,5,8,NA
Beverages,Beverages,GERMANY,5,3,NA
Beverages,Beverages,UNITED STATES OF AMERICA,28,150,10
Beverages,Beverages,CANADA,5,20,NA
Beverages,Beverages,CANADA,5,24,NA
Beverages,Beverages,DENMARK,5,13,NA
Beverages,Beverages,CANADA,5,18,NA
Beverages,Beverages,CANADA,5,8,NA
Beverages,Beverages,UNITED KINGDOM,5,14,0
Beverages,Beverages,CANADA,9,6,NA
Beverages,Beverages,CANADA,6,5,NA
Beverages,Beverages,CZECH REPUBLIC,5,3,NA
Beverages,Beverages,CANADA,5,31,NA
Beverages,Beverages,UNITED KINGDOM,7,5,NA
Beverages,Beverages,GERMANY,5,25,NA
Beverages,Beverages,CANADA,5,22,NA
Beverages,Beverages,CANADA,6,13,NA
Beverages,Beverages,CANADA,4,14,0
Beverages,Beverages,CANADA,5,5,NA
Beverages,Beverages,CANADA,5,8,NA
Beverages,Beverages,CANADA,6,10,NA
Beverages,Beverages,GERMANY,8,13,0
Beverages,Beverages,CANADA,5,23,NA
Beverages,Beverages,UNITED STATES OF AMERICA,9,12,NA
Beverages,Beverages,CANADA,6,5,NA
Beverages,Beverages,CANADA,6,7,NA
Beverages,Beverages,CANADA,5,12,NA
Beverages,Beverages,CANADA,5,12,NA
Beverages,Beverages,UNITED STATES OF AMERICA,5,16,NA
Beverages,Beverages,CANADA,5,23,NA
Beverages,Beverages,CANADA,5,9,NA
Beverages,Beverages,CANADA,5,8,NA
Beverages,Beverages,CANADA,4,36,NA
Beverages,Beverages,CANADA,4,13,NA
Beverages,Beverages,CANADA,6,10,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,CANADA,5,18,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,CANADA,5,6,NA
Beverages,Beverages,NETHERLANDS,5,12,NA
Beverages,Beverages,UNITED KINGDOM,4,4,NA
Beverages,Beverages,CANADA,5,4,NA
Beverages,Beverages,CANADA,5,5,NA
Beverages,Beverages,BELGIUM,4,3,NA
Beverages,Beverages,CANADA,5,12,NA
Beverages,Beverages,UNITED STATES OF AMERICA,5,5,NA
Beverages,Beverages,UNITED KINGDOM,5,20,NA
Beverages,Beverages,CANADA,7,5,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,CANADA,5,12,NA
Beverages,Beverages,UNITED STATES OF AMERICA,6,15,NA
Beverages,Beverages,UNITED KINGDOM,6,4,NA
Beverages,Beverages,CANADA,5,13,NA
Beverages,Beverages,CANADA,6,13,NA
Beverages,Beverages,CANADA,5,5,NA
Beverages,Beverages,UNITED STATES OF AMERICA,6,30,NA
Beverages,Beverages,UNITED STATES OF AMERICA,9,7,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,UNITED STATES OF AMERICA,6,7,NA
Candy,Candy,UNITED KINGDOM,5,10,NA
Candy,Candy,UNITED STATES OF AMERICA,5,13,NA
Candy,Candy,CANADA,7,3,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,UNITED STATES OF AMERICA,5,14,7
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,7,NA
Candy,Candy,UNITED KINGDOM,5,22,NA
Candy,Candy,UNITED STATES OF AMERICA,5,10,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,5,11,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,7,8,NA
Candy,Candy,CANADA,7,9,6
Candy,Candy,UNITED KINGDOM,5,12,4
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,10
Candy,Candy,UNITED STATES OF AMERICA,6,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,SPAIN,7,15,4
Candy,Candy,CANADA,5,10,10
Candy,Candy,DENMARK,5,12,NA
Candy,Candy,UNITED KINGDOM,5,13,NA
Candy,Candy,MEXICO,6,10,NA
Candy,Candy,CANADA,5,5,NA
Candy,Candy,CANADA,5,6,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,11,NA
Candy,Candy,CANADA,6,9,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,5,8,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,UNITED STATES OF AMERICA,5,13,0
Candy,Candy,CANADA,7,11,NA
Candy,Candy,UNITED STATES OF AMERICA,6,7,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,SPAIN,7,10,NA
Candy,Candy,CANADA,7,10,NA
Candy,Candy,CANADA,7,11,6
Candy,Candy,UNITED STATES OF AMERICA,6,22,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,5,29,NA
Candy,Candy,UNITED KINGDOM,7,5,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,UNITED STATES OF AMERICA,5,26,NA
Candy,Candy,CANADA,7,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,UNITED STATES OF AMERICA,6,7,NA
Candy,Candy,CANADA,6,11,NA
Candy,Candy,CANADA,5,11,NA
Candy,Candy,CANADA,5,9,1
Candy,Candy,DENMARK,5,12,NA
Candy,Candy,UNITED STATES OF AMERICA,6,22,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,6,5,NA
Candy,Candy,NEW ZEALAND,5,5,NA
Candy,Candy,UNITED KINGDOM,4,6,NA
Candy,Candy,UNITED KINGDOM,4,4,NA
Candy,Candy,CANADA,5,11,NA
Candy,Candy,CANADA,6,5,NA
Candy,Candy,UNITED STATES OF AMERICA,5,9,0
Candy,Candy,UNITED KINGDOM,4,4,NA
Candy,Candy,UNITED STATES OF AMERICA,5,26,1
Candy,Candy,UNITED STATES OF AMERICA,6,14,NA
Candy,Candy,CANADA,5,8,NA
Candy,Candy,UNITED STATES OF AMERICA,8,6,NA
Candy,Candy,UNITED STATES OF AMERICA,5,10,NA
Candy,Candy,CANADA,5,10,10
Candy,Candy,UNITED STATES OF AMERICA,5,14,NA
Candy,Candy,NEW ZEALAND,5,10,0
Candy,Candy,CANADA,5,9,NA
Candy,Candy,NEW ZEALAND,5,10,0
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,5,7,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,5,13,NA
Candy,Candy,CANADA,5,9,NA
Candy,Candy,CANADA,4,10,NA
Candy,Candy,CANADA,7,11,0
Candy,Candy,CANADA,6,12,NA
Candy,Candy,UNITED KINGDOM,5,2,NA
Candy,Candy,CANADA,5,10,8
Candy,Candy,CANADA,7,10,NA
Candy,Candy,CANADA,7,11,NA
Candy,Candy,CANADA,7,9,NA
Candy,Candy,CANADA,7,3,NA
Candy,Candy,CANADA,5,8,5
Candy,Candy,UNITED KINGDOM,5,14,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,11,NA
Candy,Candy,CANADA,7,8,NA
Candy,Candy,CANADA,6,11,NA
Candy,Candy,UNITED KINGDOM,6,13,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,CANADA,5,10,NA
Candy,Candy,UNITED STATES OF AMERICA,8,15,NA
Cake,Cake,IRELAND,40,35,NA
Cake,Cake,UNITED STATES OF AMERICA,45,45,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,BRAZIL,40,29,2
Cake,Cake,UNITED KINGDOM,40,30,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,UNITED KINGDOM,40,69,NA
Cake,Cake,CANADA,40,37,NA
Cake,Cake,CANADA,43,28,NA
Cake,Cake,CANADA,24,35,NA
Cake,Cake,MEXICO,20,18,0
Cake,Cake,UNITED KINGDOM,46,138,NA
Cake,Cake,FRANCE,42,3235,NA
Cake,Cake,CHINA,45,121,0
Cake,Cake,UNITED KINGDOM,40,38,NA
Cake,Cake,NETHERLANDS,24,18,NA
Cake,Cake,MEXICO,40,222,NA
Cake,Cake,CANADA,35,24,NA
Cake,Cake,CANADA,40,38,NA
Cake,Cake,CANADA,40,37,NA
Cake,Cake,UNITED KINGDOM,40,70,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,IRELAND,40,64,0
Cake,Cake,GERMANY,40,36,NA
Cake,Cake,CUBA,40,26,NA
Cake,Cake,DOMINICAN REPUBLIC,38,45,NA
Cake,Cake,CANADA,40,7,NA
Cake,Cake,POLAND,40,25,NA
Cake,Cake,CANADA,38,22,NA
Cake,Cake,MEXICO,40,27,0
Cake,Cake,UNITED KINGDOM,40,28,NA
Cake,Cake,BERMUDA,40,34,NA
Cake,Cake,CANADA,40,25,NA
Cake,Cake,ANTIGUA AND BARBUDA,40,35,0
Cake,Cake,IRELAND,17,10,NA
Cake,Cake,CHINA,52,180,NA
Cake,Cake,UNITED KINGDOM,40,45,NA
Cake,Cake,UNITED KINGDOM,46,86,NA
Cake,Cake,FRANCE,40,90,NA
Cake,Cake,UNITED KINGDOM,40,45,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,FRANCE,40,98,NA
Cake,Cake,POLAND,40,50,NA
Cake,Cake,MEXICO,40,70,NA
Cake,Cake,NETHERLANDS,40,33,NA
Cake,Cake,CANADA,40,13,NA
Cake,Cake,CANADA,21,23,NA
Cake,Cake,UNITED KINGDOM,43,90,NA
Cake,Cake,UNITED KINGDOM,52,2250,NA
Cake,Cake,GUYANA,40,38,NA
Cake,Cake,GUYANA,40,27,NA
Cake,Cake,CANADA,35,15,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,SOUTH AFRICA,40,24,NA
Cake,Cake,UNITED STATES OF AMERICA,15,21,NA
Cake,Cake,UNITED STATES OF AMERICA,15,21,NA
Cake,Cake,FRANCE,40,80,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,FRANCE,21,25,NA
Cake,Cake,UNITED KINGDOM,40,55,NA
Cake,Cake,FRANCE,40,32,NA
Cake,Cake,UNITED KINGDOM,48,158,NA
Cake,Cake,FRANCE,40,1130,0
Cake,Cake,CANADA,75,34,NA
Cake,Cake,UNITED KINGDOM,44,49,NA
Cake,Cake,UNITED KINGDOM,40,25,NA
Cake,Cake,CANADA,45,32,NA
Cake,Cake,SWEDEN,40,18,NA
Cake,Cake,IRELAND,17,22,NA
Cake,Cake,MEXICO,40,37,NA
Cake,Cake,FRANCE,40,500,NA
Cake,Cake,MEXICO,40,49,NA
Cake,Cake,FRANCE,40,50,0
Cake,Cake,FRANCE,40,208,NA
Cake,Cake,IRELAND,17,29,10
Cake,Cake,UNITED KINGDOM,43,63,NA
Cake,Cake,CANADA,60,50,NA
Cake,Cake,FRANCE,40,115,1
Cake,Cake,MEXICO,40,40,NA
Cake,Cake,UNITED STATES OF AMERICA,15,21,0
Cake,Cake,JAMAICA,40,24,NA
Cake,Cake,CANADA,40,25,NA
Cake,Cake,IRELAND,40,48,NA
Cake,Cake,FRANCE,40,200,NA
Cake,Cake,UNITED KINGDOM,40,57,NA
Cake,Cake,CANADA,40,75,NA
Cake,Cake,UNITED STATES OF AMERICA,40,30,0
Cake,Cake,MEXICO,40,45,NA
Cake,Cake,DOMINICAN REPUBLIC,40,53,NA
Cake,Cake,LATVIA,40,36,NA
Cake,Cake,LATVIA,38,26,0
Cake,Cake,UNITED KINGDOM,40,26,NA
Cake,Cake,CANADA,15,20,NA
Cake,Cake,MEXICO,40,108,NA
Cake,Cake,UNITED KINGDOM,43,150,0
Cake,Cake,UNITED STATES OF AMERICA,50,140,NA
Cake,Cake,FRANCE,40,928,NA
Cake,Cake,CANADA,42,50,NA
Cake,Cake,FRANCE,40,20,NA
Cake,Cake,UNITED KINGDOM,47,12000,NA
Cake,Cake,ITALY,40,9,NA
Cake,Cake,UNITED KINGDOM,35,40,NA
Cake,Cake,UNITED KINGDOM,40,37,NA
Cake,Cake,UNITED KINGDOM,43,72,NA
Cake,Cake,UNITED KINGDOM,57,4500,NA
Cake,Cake,UNITED KINGDOM,43,1800,0
Cake,Cake,FRANCE,40,130,NA
Cake,Cake,UNITED KINGDOM,46,700,NA
Cake,Cake,UNITED KINGDOM,43,8800,NA
Cake,Cake,UNITED STATES OF AMERICA,43,140,NA
Cake,Cake,UNITED STATES OF AMERICA,70,175,NA
Cake,Cake,FRANCE,42,3600,NA
Cake,Cake,UNITED KINGDOM,40,70,0
Cake,Cake,UNITED KINGDOM,45,17500,NA
Cake,Cake,CANADA,40,20,NA
Cake,Cake,UNITED KINGDOM,43,145,NA
Cake,Cake,UNITED KINGDOM,43,430,NA
Cake,Cake,UNITED STATES OF AMERICA,30,24,0
Cake,Cake,CANADA,35,15,NA
Cake,Cake,SWEDEN,40,25,0
Cake,Cake,UNITED KINGDOM,43,19888,NA
Cake,Cake,UNITED KINGDOM,44,155,0
Cake,Cake,UNITED KINGDOM,43,80,0
Cake,Cake,MEXICO,20,16,NA
Cake,Cake,FINLAND,40,25,NA
Cake,Cake,JAMAICA,40,8,NA
Cake,Cake,CANADA,40,65,NA
Cake,Cake,BARBADOS,27,27,2
Cake,Cake,UNITED STATES OF AMERICA,15,21,4
Cake,Cake,UNITED KINGDOM,46,96,NA
Cake,Cake,JAMAICA,43,40,NA
Cake,Cake,FRANCE,40,12,NA
Cake,Cake,CANADA,40,62,NA
Cake,Cake,GERMANY,35,34,NA
Cake,Cake,CANADA,21,12,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,UNITED STATES OF AMERICA,20,57,NA
Cake,Cake,CANADA,40,25,NA
Cake,Cake,NETHERLANDS,17,20,0
Cake,Cake,UNITED KINGDOM,46,53,NA
Cake,Cake,FRANCE,16,34,NA
Cake,Cake,POLAND,40,25,NA
Cake,Cake,UNITED STATES OF AMERICA,35,25,NA
Cake,Cake,NICARAGUA,40,28,NA
Cake,Cake,BRAZIL,40,30,NA
Cake,Cake,UNITED STATES OF AMERICA,15,18,NA
Cake,Cake,MEXICO,40,36,NA
Cake,Cake,CANADA,40,12,NA
Cake,Cake,IRELAND,40,90,NA
Cake,Cake,INDIA,50,85,NA
Cake,Cake,FRANCE,45,30,NA
Cake,Cake,UNITED KINGDOM,40,26,NA
Cake,Cake,ITALY,20,28,NA
Cake,Cake,UNITED KINGDOM,43,200,0
Cake,Cake,UNITED KINGDOM,48,90,NA
Cake,Cake,UNITED KINGDOM,40,87,NA
Cake,Cake,CANADA,40,36,NA
Cake,Cake,FRANCE,40,47,0
Cake,Cake,IRELAND,17,60,NA
Cake,Cake,UNITED KINGDOM,54,137,NA
Cake,Cake,CANADA,40,25,NA
Cake,Cake,UNITED KINGDOM,43,80,0
Cake,Cake,FRANCE,40,20,NA
Cake,Cake,CANADA,40,9,NA
Cake,Cake,CHINA,56,17,0
Cake,Cake,CZECH REPUBLIC,70,40,NA
Cake,Cake,CANADA,35,28,10
Cake,Cake,UNITED KINGDOM,40,54,NA
Cake,Cake,CANADA,40,8,NA
Cake,Cake,UNITED KINGDOM,51,196,0
Cake,Cake,CANADA,35,31,NA
Cake,Cake,CANADA,40,45,0
Cake,Cake,CHILE,40,32,NA
Cake,Cake,ITALY,28,15,NA
Cake,Cake,UNITED KINGDOM,46,130,NA
Cake,Cake,FRANCE,17,25,NA
Cake,Cake,ITALY,24,21,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,CANADA,40,12,NA
Cake,Cake,CANADA,40,27,NA
Cake,Cake,CANADA,40,36,NA
Cake,Cake,FRANCE,20,15,NA
Cake,Cake,UNITED STATES OF AMERICA,40,39,NA
Cake,Cake,CANADA,43,40,NA
Cake,Cake,JAMAICA,40,57,0
Cake,Cake,UNITED STATES OF AMERICA,35,25,NA
Cake,Cake,ITALY,38,23,NA
Cake,Cake,FRANCE,40,125,0
Cake,Cake,CANADA,40,6,NA
Cake,Cake,SPAIN,40,24,NA
Cake,Cake,CHINA,53,70,NA
Cake,Cake,CUBA,40,27,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,FRANCE,68,55,NA
Cake,Cake,UNITED KINGDOM,43,201,NA
Cake,Cake,DOMINICAN REPUBLIC,40,28,0
Cake,Cake,UNITED STATES OF AMERICA,47,55,NA
Cake,Cake,CANADA,17,18,1
Cake,Cake,ITALY,38,33,NA
Cake,Cake,UNITED KINGDOM,43,80,NA
Cake,Cake,CUBA,40,34,NA
Cake,Cake,UNITED STATES OF AMERICA,40,137,0
Cake,Cake,BARBADOS,43,45,NA
Cake,Cake,UNITED KINGDOM,40,45,NA
Cake,Cake,UNITED KINGDOM,40,104,NA
Cake,Cake,FRANCE,40,250,NA
Cake,Cake,IRELAND,40,4,NA
Cake,Cake,UNITED KINGDOM,47,45,NA
Cake,Cake,CANADA,43,88,NA
Cake,Cake,FRANCE,40,30,NA
Cake,Cake,UNITED KINGDOM,43,40,NA
Cake,Cake,ITALY,50,150,NA
Cake,Cake,UNITED STATES OF AMERICA,40,25,NA
Cake,Cake,CANADA,33,34,NA
Cake,Cake,MEXICO,40,32,NA
Cake,Cake,UNITED KINGDOM,40,60,0
Cake,Cake,UNITED KINGDOM,40,160,NA
Cake,Cake,CANADA,40,25,NA
Cake,Cake,CANADA,35,28,2
Cake,Cake,FRANCE,40,90,1
Cake,Cake,UNITED STATES OF AMERICA,40,25,NA
Cake,Cake,FRANCE,40,1250,0
Cake,Cake,UNITED KINGDOM,40,77,NA
Cake,Cake,ITALY,40,46,NA
Cake,Cake,MEXICO,40,80,NA
Cake,Cake,UNITED KINGDOM,40,26,2
Cake,Cake,UNITED STATES OF AMERICA,46,42,NA
Cake,Cake,CANADA,35,28,NA
Cake,Cake,CANADA,50,30,NA
Cake,Cake,UNITED KINGDOM,51,100,NA
Cake,Cake,CANADA,24,30,NA
Cake,Cake,CANADA,40,50,NA
Cake,Cake,UNITED KINGDOM,43,70,NA
Cake,Cake,MEXICO,36,55,0
Cake,Cake,ITALY,45,100,NA
Cake,Cake,CHINA,52,145,NA
Cake,Cake,MEXICO,40,27,0
Cake,Cake,CANADA,40,36,NA
Cake,Cake,NETHERLANDS,35,25,NA
Cake,Cake,UNITED KINGDOM,46,50,0
Cake,Cake,FRANCE,40,215,NA
Cake,Cake,POLAND,40,25,NA
Cake,Cake,MEXICO,40,31,NA
Cake,Cake,UNITED KINGDOM,52,8000,NA
Cake,Cake,LATVIA,40,35,0
Cake,Cake,LATVIA,38,26,NA
Cake,Cake,UNITED KINGDOM,43,128,NA
Cake,Cake,UNITED KINGDOM,50,72,0
Cake,Cake,UNITED STATES OF AMERICA,42,27,NA
Cake,Cake,MEXICO,40,36,NA
Cake,Cake,CANADA,17,10,NA
Cake,Cake,UNITED KINGDOM,43,70,NA
Cake,Cake,FRANCE,42,100,0
Cake,Cake,UNITED KINGDOM,43,100,NA
Cake,Cake,CANADA,35,25,NA
Cake,Cake,UNITED KINGDOM,43,180,NA
Cake,Cake,IRELAND,17,29,NA
Cake,Cake,MEXICO,40,17,NA
Cake,Cake,UNITED STATES OF AMERICA,35,25,NA
Cake,Cake,UNITED KINGDOM,44,3437,NA
Cake,Cake,UNITED STATES OF AMERICA,70,175,NA
Cake,Cake,UNITED STATES OF AMERICA,45,58,NA
Cake,Cake,UNITED STATES OF AMERICA,40,85,NA
Cake,Cake,UNITED KINGDOM,44,3900,NA
Cake,Cake,UNITED STATES OF AMERICA,48,350,NA
Cake,Cake,UNITED KINGDOM,44,175,0
Cake,Cake,TAIWAN,46,165,NA
Cake,Cake,IRELAND,17,32,10
Cake,Cake,UNITED STATES OF AMERICA,15,20,NA
Cake,Cake,UNITED STATES OF AMERICA,35,16,NA
Cake,Cake,UNITED STATES OF AMERICA,30,25,4
Cake,Cake,UNITED KINGDOM,46,125,NA
Cake,Cake,FRANCE,46,7800,NA
Cake,Cake,UNITED KINGDOM,43,110,0
Cake,Cake,FRANCE,40,212,NA
Cake,Cake,UNITED KINGDOM,46,160,NA
Cake,Cake,UNITED KINGDOM,40,29,NA
Cake,Cake,UNITED KINGDOM,46,390,NA
Cake,Cake,UNITED KINGDOM,55,150,NA
Cake,Cake,FRANCE,42,12000,NA
Cake,Cake,UNITED KINGDOM,60,248,0
Cake,Cake,UNITED KINGDOM,51,85,NA
Cake,Cake,MEXICO,20,16,NA
Cake,Cake,CANADA,17,8,NA
Cake,Cake,CANADA,40,40,NA
Cake,Cake,UNITED KINGDOM,40,8,0
Cake,Cake,GREECE,40,28,NA
Cake,Cake,CANADA,40,100,NA
Cake,Cake,CANADA,40,24,NA
Cake,Cake,BARBADOS,40,29,0
Cake,Cake,NETHERLANDS,17,18,0
Cake,Cake,UNITED KINGDOM,43,120,0
Cake,Cake,CANADA,40,36,NA
Cake,Cake,SWEDEN,40,26,NA
Cake,Cake,FRANCE,43,76,NA
Cake,Cake,NETHERLANDS,40,30,0
Cake,Cake,CANADA,30,35,NA
Cake,Cake,CANADA,35,28,NA
Cake,Cake,UNITED STATES OF AMERICA,40,67,NA
Cake,Cake,FRANCE,40,350,NA
Cake,Cake,FRANCE,40,24,NA
Cake,Cake,JAMAICA,40,32,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,FRANCE,40,60,NA
Cake,Cake,UNITED KINGDOM,40,30,NA
Cake,Cake,NETHERLANDS,17,27,NA
Cake,Cake,UNITED STATES OF AMERICA,35,18,NA
Cake,Cake,CANADA,38,30,NA
Cake,Cake,UNITED KINGDOM,40,28,NA
Cake,Cake,MEXICO,40,40,NA
Cake,Cake,SWEDEN,40,13,NA
Cake,Cake,TURKEY,45,20,NA
Cake,Cake,CANADA,38,30,NA
Cake,Cake,UNITED KINGDOM,25,26,NA
Cake,Cake,FRANCE,31,60,NA
Cake,Cake,MEXICO,40,150,NA
Cake,Cake,UNITED STATES OF AMERICA,35,14,NA
Cake,Cake,CANADA,40,12,NA
Cake,Cake,CANADA,27,25,NA
Cake,Cake,UNITED KINGDOM,40,37,NA
Cake,Cake,UNITED STATES OF AMERICA,50,50,NA
Cake,Cake,FRANCE,42,60,NA
Cake,Cake,SWITZERLAND,40,30,NA
Cake,Cake,UNITED STATES OF AMERICA,15,25,NA
Cake,Cake,UNITED STATES OF AMERICA,50,40,NA
Cake,Cake,FRANCE,16,21,NA
Cake,Cake,CANADA,40,12,NA
Cake,Cake,UNITED KINGDOM,40,39,NA
Cake,Cake,CANADA,40,7,NA
Cake,Cake,CANADA,40,27,0
Cake,Cake,ITALY,38,40,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,MEXICO,40,30,NA
Cake,Cake,MEXICO,40,30,NA
Cake,Cake,CANADA,40,57,NA
Cake,Cake,ITALY,32,32,NA
Cake,Cake,CANADA,40,12,NA
Cake,Cake,CANADA,40,36,0
Cake,Cake,UNITED KINGDOM,43,102,NA
Cake,Cake,UNITED KINGDOM,40,30,NA
Cake,Cake,CANADA,40,132,NA
Cake,Cake,CANADA,40,36,NA
Cake,Cake,CANADA,40,55,NA
Cake,Cake,SWEDEN,40,26,NA
Cake,Cake,MEXICO,40,80,NA
Cake,Cake,UNITED KINGDOM,54,110,0
Cake,Cake,UNITED KINGDOM,40,25,NA
Cake,Cake,UNITED KINGDOM,40,45,0
Cake,Cake,IRELAND,17,15,NA
Cake,Cake,KOREA - SOUTH,20,9,0
Cake,Cake,RUSSIA (USSR),40,59,NA
Cake,Cake,UNITED KINGDOM,46,80,NA
Cake,Cake,UNITED KINGDOM,40,75,NA
Cake,Cake,FRANCE,40,3000,NA
Cake,Cake,UNITED KINGDOM,40,106,NA
Cake,Cake,UNITED STATES OF AMERICA,45,19,NA
Cake,Cake,IRELAND,40,100,NA
Cake,Cake,KOREA - SOUTH,19,9,NA
Cake,Cake,UNITED KINGDOM,40,60,NA
Cake,Cake,UNITED STATES OF AMERICA,46,31,0
Cake,Cake,INDIA,43,26,NA
Cake,Cake,POLAND,40,37,NA
Cake,Cake,CHINA,42,20,0
Cake,Cake,UNITED KINGDOM,35,50,NA
Cake,Cake,SWEDEN,42,50,NA
Cake,Cake,CANADA,40,37,NA
Cake,Cake,UNITED KINGDOM,46,133,0
Cake,Cake,UNITED STATES OF AMERICA,43,35,NA
Cake,Cake,UNITED KINGDOM,54,390,NA
Cake,Cake,UNITED STATES OF AMERICA,15,21,0
Cake,Cake,FRANCE,40,24,NA
Cake,Cake,UNITED KINGDOM,43,79,NA
Cake,Cake,CANADA,40,15,NA
Cake,Cake,UNITED STATES OF AMERICA,40,24,NA
Cake,Cake,UNITED KINGDOM,40,38,NA
Cake,Cake,MEXICO,40,40,0
Cake,Cake,SWEDEN,40,26,NA
Cake,Cake,UNITED KINGDOM,46,100,NA
Cake,Cake,UNITED KINGDOM,40,26,NA
Cake,Cake,MEXICO,40,17,NA
Cake,Cake,FRANCE,40,4285,NA
Cake,Cake,UNITED STATES OF AMERICA,40,35,NA
Cake,Cake,UNITED KINGDOM,50,105,0
Cake,Cake,CANADA,35,21,NA
Cake,Cake,CANADA,15,20,NA
Cake,Cake,CHINA,53,80,NA
Cake,Cake,AUSTRIA,40,27,NA
Cake,Cake,UNITED KINGDOM,40,24,NA
Cake,Cake,IRELAND,40,34,NA
Cake,Cake,UNITED KINGDOM,40,300,NA
Cake,Cake,UNITED STATES OF AMERICA,45,92,NA
Cake,Cake,IRELAND,40,39,0
Cake,Cake,UNITED KINGDOM,43,100,0
Cake,Cake,UNITED STATES OF AMERICA,45,120,NA
Cake,Cake,UNITED STATES OF AMERICA,45,160,NA
Cake,Cake,UNITED KINGDOM,50,2200,0
Cake,Cake,UNITED KINGDOM,60,340,0
Cake,Cake,UNITED KINGDOM,46,143,NA
Cake,Cake,UNITED STATES OF AMERICA,47,85,NA
Cake,Cake,UNITED KINGDOM,44,650,NA
Cake,Cake,UNITED KINGDOM,43,500,NA
Cake,Cake,UNITED KINGDOM,42,80,0
Cake,Cake,UNITED STATES OF AMERICA,45,39,NA
